"P.5.2","Dependency update","Update vulnerable dependency when a fixed version is available","SCA tools, SBOM tools, and ecosystem tools (such as Dependabot) inform a product of vulnerabilities and provide an automated pull request for new versions of direct and transitive dependencies discovered vulnerable. Organizations need a process/strategy for updating dependencies - which may be manual or automated. Specify the software assets that require automated updates, defined from criticality/risk-based analysis. Rebuild, do not patch, containers with vulnerabilities.","Describe the risk/criticality prioritiziation scheme used when updating assets. How are the software assets that require automated updates defined from a criticality/risk-based perspective?"
"P.5.2","Dependency update","Update vulnerable dependency when a fixed version is available","SCA tools, SBOM tools, and ecosystem tools (such as Dependabot) inform a product of vulnerabilities and provide an automated pull request for new versions of direct and transitive dependencies discovered vulnerable. Organizations need a process/strategy for updating dependencies - which may be manual or automated. Specify the software assets that require automated updates, defined from criticality/risk-based analysis. Rebuild, do not patch, containers with vulnerabilities.","How are containers updated when a vulnerability is detected?"
"E.1.1","Safely store release artifacts","Preserve release artifacts to help in the identification and analysis of vulnerabilities discovered after release.","Securely archive the necessary files and supporting data (e.g., integrity verification information, provenance data, attestations, metadata) to be retained for each software release.","What files and supporting data (like integrity validation, provenance, configuration files, and metadata) do you securely archive and retain for each software release?"
"E.1.2","Version control","Prevent unauthorized changes to artifacts, both inadvertent and intentional.","Store project artifacts, including but not limited to source code, executable code, infrastructure as code, AI models, and configuration-as-code, in a repository with restricted access using the principle of least privilege based on the nature of the artifact. Use version control to track and store all changes to this code with accountability to an authenticated individual account with access granted to personnel, tools, and services. As appropriate, sign or encrypt artifacts. Indefinitely retain change history.","Describe how code and other important project artifacts are stored, e.g., with version control with access granted to strongly-authenticated personnel using the principle of least privilege."
"E.1.3","Multi-factor authentication (MFA)","Decrease the chances an account will be compromised.","Enforce multi-factor authentication (MFA) at the source code repository level by requiring a soft or physical token in addition to traditional passwords/credentials that are more likely to be compromised using techniques such as brute force guessing.","How is MFA mandated and enforced at the source code repository level?"
"E.1.3","Multi-factor authentication (MFA)","Decrease the chances an account will be compromised.","Enforce multi-factor authentication (MFA) at the source code repository level by requiring a soft or physical token in addition to traditional passwords/credentials that are more likely to be compromised using techniques such as brute force guessing.","Describe the tokens that are used, e.g. are soft or physical tokens used?"
"E.1.3","Multi-factor authentication (MFA)","Decrease the chances an account will be compromised.","Enforce multi-factor authentication (MFA) at the source code repository level by requiring a soft or physical token in addition to traditional passwords/credentials that are more likely to be compromised using techniques such as brute force guessing.","How is MFA enforced for endpoints?"
"E.1.4","Developer SSH key","Decrease the chances developer account will be compromised.","Use SSH keys or SSH certificates for developers and agents in CI/CD pipelines to access source code repositories from their development tools rather than traditional passwords/credentials that are more likely to be compromised. Passphrases should be used to protect SSH keys.","How do you avoid using passwords, e.g., through the use of SSH keys, SSH certificates, or short-term rotated Access Tokens?"
"E.1.5","Branch protection","Provide a formal approval process for code changes to enforce adherence to software development processes and policies before code is introduced into a CI/CD system.","Branch protection settings to enforce security policies, such as requiring reviews, passing checks, preventing overwriting of history, and signed commits before code is accepted into the main branch. Branch protection can prevent forced pushings, overwriting history, and obfuscation of code changes. In high-risk, high-assurance environments, attribution of code changes, commit signing, and full attestation can be used with branch protection to prevent and detect complex attacks.","Describe your use of branch protection settings to enforce security policies, such as requiring reviews, passing checks, preventing overwriting of history, and signed commits before code is accepted into the main branch?"
"E.1.5","Branch protection","Provide a formal approval process for code changes to enforce adherence to software development processes and policies before code is introduced into a CI/CD system.","Branch protection settings to enforce security policies, such as requiring reviews, passing checks, preventing overwriting of history, and signed commits before code is accepted into the main branch. Branch protection can prevent forced pushings, overwriting history, and obfuscation of code changes. In high-risk, high-assurance environments, attribution of code changes, commit signing, and full attestation can be used with branch protection to prevent and detect complex attacks.","In high assurance, high risk environments, is commit signing with full-attestation required?"
"E.1.6","Decommission assets","Prevent security attacks through live end-of-life systems and products","Live but abandoned systems may not get new security patches or be monitored for malicious activity, even though they may be vulnerable to new security threats and can be an attack vector. When a product or system has been declared end-of-life, decommission associated accounts, machines, data, keys, and passwords.","What decommissioning procedures are in place when a live product or system goes to end-of-life?"
"E.2.1","Release policy verification","Ensure the products, materials, and processes used during the build pipeline adhere to the established product and organizational release policy","A release policy should be maintained as a policy template and outline the required workflow while the software is developed, built, tested, and packaged to ensure the integrity, authentication, and auditability of a software product from initiation to end-user installation. A framework, such as in-toto, can produce meta-data during the build pipeline to enable attestation to the steps in the desired workflow. The meta-data can be analyzed to ascertain whether the steps in the workflow have occurred and to produce cryptographic guarantees by hashing and signing the inputs and outputs of steps in the pipeline.","How do you specify a templated build policy that specifies the required build workflow to ensure the integrity, authentication, and auditability?"
"E.2.1","Release policy verification","Ensure the products, materials, and processes used during the build pipeline adhere to the established product and organizational release policy","A release policy should be maintained as a policy template and outline the required workflow while the software is developed, built, tested, and packaged to ensure the integrity, authentication, and auditability of a software product from initiation to end-user installation. A framework, such as in-toto, can produce meta-data during the build pipeline to enable attestation to the steps in the desired workflow. The meta-data can be analyzed to ascertain whether the steps in the workflow have occurred and to produce cryptographic guarantees by hashing and signing the inputs and outputs of steps in the pipeline.","How do you verify the build policy in a cryptographically provable way, such as with in-toto?"
"E.2.2","Verify dependencies and environment","Ensure the build environment's sources and dependencies come from a secure, trusted source of truth","Analyze the integrity of build tools, components, and containers before bringing them into the pipeline. Validate the point of origin/provenance, checksums, and signatures in the downloading and ingesting processes. Request SBOM, provenance, and self-attestation to aid in achieving this goal.","How do you track packages back to their repositories?"
"E.2.2","Verify dependencies and environment","Ensure the build environment's sources and dependencies come from a secure, trusted source of truth","Analyze the integrity of build tools, components, and containers before bringing them into the pipeline. Validate the point of origin/provenance, checksums, and signatures in the downloading and ingesting processes. Request SBOM, provenance, and self-attestation to aid in achieving this goal.","How do you verify the integrity (i.e. digital signature or hash match) and the provenance data of each component and container?"
"E.2.2","Verify dependencies and environment","Ensure the build environment's sources and dependencies come from a secure, trusted source of truth","Analyze the integrity of build tools, components, and containers before bringing them into the pipeline. Validate the point of origin/provenance, checksums, and signatures in the downloading and ingesting processes. Request SBOM, provenance, and self-attestation to aid in achieving this goal.","How do you validate that the build environment's sources and dependencies come from a secure, trusted source of truth?"
"E.2.2","Verify dependencies and environment","Ensure the build environment's sources and dependencies come from a secure, trusted source of truth","Analyze the integrity of build tools, components, and containers before bringing them into the pipeline. Validate the point of origin/provenance, checksums, and signatures in the downloading and ingesting processes. Request SBOM, provenance, and self-attestation to aid in achieving this goal.","What is your dependency version constraint strategy, e.g. how do you manage pinning and floating versions of your dependencies?"
"E.2.2","Verify dependencies and environment","Ensure the build environment's sources and dependencies come from a secure, trusted source of truth","Analyze the integrity of build tools, components, and containers before bringing them into the pipeline. Validate the point of origin/provenance, checksums, and signatures in the downloading and ingesting processes. Request SBOM, provenance, and self-attestation to aid in achieving this goal.","How do you validate that the deployment environment's sources and dependencies come from a secure, trusted source of truth?"
"E.2.3","Defensive compilation and build","Reduce vulnerabilities during compilation and build.","Determine which compiler, interpreter, AI training, and build tool features should be used to reduce vulnerabilities, such as producing compiler warnings for vulnerable code that are treated as errors; application of obfuscation techniques; approved configurations being used; verification of sources and manifests of dependencies; and approved tools configurations are available as configuration-as-code.","How do you use compiler, interpreter, and build tool features to detect vulnerabilities?"
"E.2.3","Defensive compilation and build","Reduce vulnerabilities during compilation and build.","Determine which compiler, interpreter, AI training, and build tool features should be used to reduce vulnerabilities, such as producing compiler warnings for vulnerable code that are treated as errors; application of obfuscation techniques; approved configurations being used; verification of sources and manifests of dependencies; and approved tools configurations are available as configuration-as-code.","Describe your system for preventing use of a vulnerable and/or malicious component in the build, e.g. a Deny List."
"E.2.4","CI/CD hosting and automation","Through automated builds, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","All CI/CD pipeline build steps should be automated with automation standardized across the enterprise via clear templated build pipelines that meet organizational standards. This automation should be treated as 'pipeline as code' with modifications being reviewed and should be immutable. The build runs on a hosted build platform that generates and signs the provenance.","How do you ensure reproducibility of your build processes, e.g. through defined build scripts, with the only manual step being to invoke the script?"
"E.2.4","CI/CD hosting and automation","Through automated builds, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","All CI/CD pipeline build steps should be automated with automation standardized across the enterprise via clear templated build pipelines that meet organizational standards. This automation should be treated as 'pipeline as code' with modifications being reviewed and should be immutable. The build runs on a hosted build platform that generates and signs the provenance.","Do you store the build definition executed by the build service in a version control system fetched through a trusted channel with a trustworthy provenance chain?"
"E.2.4","CI/CD hosting and automation","Through automated builds, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","All CI/CD pipeline build steps should be automated with automation standardized across the enterprise via clear templated build pipelines that meet organizational standards. This automation should be treated as 'pipeline as code' with modifications being reviewed and should be immutable. The build runs on a hosted build platform that generates and signs the provenance.","How do you ensure the build environment is reproducible, e.g.Does the build run on a hosted build platform?"
"E.2.4","CI/CD hosting and automation","Through automated builds, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","All CI/CD pipeline build steps should be automated with automation standardized across the enterprise via clear templated build pipelines that meet organizational standards. This automation should be treated as 'pipeline as code' with modifications being reviewed and should be immutable. The build runs on a hosted build platform that generates and signs the provenance.","How are the build steps, sources, and dependencies declared up front with immutable references/use immutable artifacts stored in a local repository manager?"
"E.2.4","CI/CD hosting and automation","Through automated builds, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","All CI/CD pipeline build steps should be automated with automation standardized across the enterprise via clear templated build pipelines that meet organizational standards. This automation should be treated as 'pipeline as code' with modifications being reviewed and should be immutable. The build runs on a hosted build platform that generates and signs the provenance.","How are infrastructure, build scripts, and GitHub Actions handled 'as code', such as with code review, scanning, testing, and version control?"
"E.2.4","CI/CD hosting and automation","Through automated builds, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","All CI/CD pipeline build steps should be automated with automation standardized across the enterprise via clear templated build pipelines that meet organizational standards. This automation should be treated as 'pipeline as code' with modifications being reviewed and should be immutable. The build runs on a hosted build platform that generates and signs the provenance.","How are configuration changes reviewed?"
"E.2.4","CI/CD hosting and automation","Through automated builds, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","All CI/CD pipeline build steps should be automated with automation standardized across the enterprise via clear templated build pipelines that meet organizational standards. This automation should be treated as 'pipeline as code' with modifications being reviewed and should be immutable. The build runs on a hosted build platform that generates and signs the provenance.","How are CI/CD pipelines standardized across the enterprise?"
"E.2.5","Secured orchestration platform","Ensure each deployed workload meets predetermined security requirements.","The build pipeline should be a series of hardened build steps implemented through a hardened container image stored within a secured repository and deployed through a hardened orchestration platform, such as Kubernetes. Orchestration processes can take advantage of built-in and added-on security features, such as checking for secrets and rollbacks to ensure that each deployed workload meets predetermined security requirements.","How are containers used throughout the build process?"
"E.2.5","Secured orchestration platform","Ensure each deployed workload meets predetermined security requirements.","The build pipeline should be a series of hardened build steps implemented through a hardened container image stored within a secured repository and deployed through a hardened orchestration platform, such as Kubernetes. Orchestration processes can take advantage of built-in and added-on security features, such as checking for secrets and rollbacks to ensure that each deployed workload meets predetermined security requirements.","Describe your orchestration layer, e.g. Kubernetes, if present."
"E.2.6","Reproducible builds","Provide a mechanism to confirm that no malicious backdoor injections have taken place during the build process.","Follow recommended security practices to deploy, operate, and maintain tools and toolchains, including the reproducible build steps whereby identical input artifacts are rebuilt from source in a trusted build environment, non-determinism is eliminated, and the results can be cryptographically attested to be the same output in a bit-for-bit comparison.","Describe your stance on reproducible builds, e.g. do you practice reproducible builds on different protected environments and compare bit-for-bit results?"
"E.2.7","Build output","Through protected build environments, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","Write the output from the build process to separate storage from the inputs. A process separate from the build process should upload the artifact to the appropriate deployable repository.","How does the project store the build artifacts?"
"E.2.7","Build output","Through protected build environments, reduce human error and malicious actions and artifacts that cause the output of the build process to contain security vulnerabilities.","Write the output from the build process to separate storage from the inputs. A process separate from the build process should upload the artifact to the appropriate deployable repository.","How does the project build and publish official packages?"
"E.2.8","Hardened and isolated builds","Protect the integrity of build output","Builds should run in an ephemeral and hermetic (isolated and sealed) environment with no parameters or network connectivity except to the hardened local repository of source code and dependencies and code signing infrastructure.","How do you ensure that the build service runs in an ephemeral environment, such as a container or VM, provisioned solely for the build?"
"E.2.8","Hardened and isolated builds","Protect the integrity of build output","Builds should run in an ephemeral and hermetic (isolated and sealed) environment with no parameters or network connectivity except to the hardened local repository of source code and dependencies and code signing infrastructure.","How do you ensure that the build service runs in an isolated environment free of influence from other build instances?"
"E.2.8","Hardened and isolated builds","Protect the integrity of build output","Builds should run in an ephemeral and hermetic (isolated and sealed) environment with no parameters or network connectivity except to the hardened local repository of source code and dependencies and code signing infrastructure.","How can the build output be affected by user parameters other than the build entry point?"
"E.2.8","Hardened and isolated builds","Protect the integrity of build output","Builds should run in an ephemeral and hermetic (isolated and sealed) environment with no parameters or network connectivity except to the hardened local repository of source code and dependencies and code signing infrastructure.","Is the build run with no network access (i.e., hermetic)?"
"E.3.1","Authentication","Enable authorization, traceability, and non-repudiation","Authenticate employees and contractors to enable access control, traceability, non-repudiation, chain-of-custody, and provenance for systems, software, and services.","How are employees and contractors authenticated to enable access control, traceability, non-repudiation, chain of custody, and provenance for systems, software, and services?"
"E.3.1","Authentication","Enable authorization, traceability, and non-repudiation","Authenticate employees and contractors to enable access control, traceability, non-repudiation, chain-of-custody, and provenance for systems, software, and services.","Where do you store access credentials (e.g., hashes for passwords) and secrets in a secured (e.g., encrypted) location, such as a secure vault?"
"E.3.2","Environmental separation","Separate and protect each environment involved in software development (i.e., development, build, test, deployment, model training)","Using network segmentation and access control to separate and protect each environment (e.g., endpoints, development, build, test, deployment, model training) involved in software development to protect from internal and external threats. Remote access to the build environment should be rare, logged, and require multi-party approval. Log and monitor access, particularly privileged access. Configure the environment's hosting infrastructure following a zero-trust architecture.","How are environments involved in software development (e.g., endpoints, development, build, test, model training, deployment) separated and protected from physical and remote access to the build environment?"
"E.3.2","Environmental separation","Separate and protect each environment involved in software development (i.e., development, build, test, deployment, model training)","Using network segmentation and access control to separate and protect each environment (e.g., endpoints, development, build, test, deployment, model training) involved in software development to protect from internal and external threats. Remote access to the build environment should be rare, logged, and require multi-party approval. Log and monitor access, particularly privileged access. Configure the environment's hosting infrastructure following a zero-trust architecture.","How is access logged?"
"E.3.2","Environmental separation","Separate and protect each environment involved in software development (i.e., development, build, test, deployment, model training)","Using network segmentation and access control to separate and protect each environment (e.g., endpoints, development, build, test, deployment, model training) involved in software development to protect from internal and external threats. Remote access to the build environment should be rare, logged, and require multi-party approval. Log and monitor access, particularly privileged access. Configure the environment's hosting infrastructure following a zero-trust architecture.","How are approvals arranged for access to the build environment?"
"E.3.2","Environmental separation","Separate and protect each environment involved in software development (i.e., development, build, test, deployment, model training)","Using network segmentation and access control to separate and protect each environment (e.g., endpoints, development, build, test, deployment, model training) involved in software development to protect from internal and external threats. Remote access to the build environment should be rare, logged, and require multi-party approval. Log and monitor access, particularly privileged access. Configure the environment's hosting infrastructure following a zero-trust architecture.","How are the build environment workstations held to a security standard, e.g. up-to-date patches, anti-virus definitions, etc?"
"E.3.3","Role-based access control","Controlling access to resources where permitted actions on resources are identified with roles rather than with individual subject identities; provide traceability between actors and actions","Define a set of roles and accounts with an associated access control/authorization level considering remote access requirements, the period for which access is needed, and careful vetting of contractor personnel. These roles can be used for access control to ensure proper traceability of actions and actors. A process should be implemented to manage mission-critical systems' temporary or emergency access. Role-based access is enforced by physical and logical access enforcement mechanisms.","How are authorization levels for accounts associated with roles and the associated level of access control, including remote access, proper vetting of contractors, and that authorization does not exceed the period of performance?"
"E.3.3","Role-based access control","Controlling access to resources where permitted actions on resources are identified with roles rather than with individual subject identities; provide traceability between actors and actions","Define a set of roles and accounts with an associated access control/authorization level considering remote access requirements, the period for which access is needed, and careful vetting of contractor personnel. These roles can be used for access control to ensure proper traceability of actions and actors. A process should be implemented to manage mission-critical systems' temporary or emergency access. Role-based access is enforced by physical and logical access enforcement mechanisms.","How are access control violations handled?"
"E.3.4","Information flow enforcement","Limit the information flow across trust boundaries to participants in the supply chain","Specify how information flow across trust boundaries is enforced to ensure only the required information is communicated to participants in the supply chain, including but not limited to suppliers, developers, system integrators, and external system providers. Requirements for transmission confidentiality and integrity are integrated into agreements with suppliers. The degree of protection should be based on the sensitivity of the information. Security mechanisms such as authentication, authorization, and encryption can be used to achieve enterprise confidentiality and integrity requirements.","How is information flow enforced to ensure only the required information is communicated across trust boundaries to participants in the supply chain through mechanisms that ensure transmission confidentiality and integrity?"
"E.3.4","Information flow enforcement","Limit the information flow across trust boundaries to participants in the supply chain","Specify how information flow across trust boundaries is enforced to ensure only the required information is communicated to participants in the supply chain, including but not limited to suppliers, developers, system integrators, and external system providers. Requirements for transmission confidentiality and integrity are integrated into agreements with suppliers. The degree of protection should be based on the sensitivity of the information. Security mechanisms such as authentication, authorization, and encryption can be used to achieve enterprise confidentiality and integrity requirements.","What kind of requirements for transmission confidentiality and integrity are integrated into agreements with suppliers?"
"E.3.5","Baseline configuration","Provide the starting point for tracking changes to components, code, and settings throughout the SDLC","Establish a baseline configuration of the information system and the development environment, including documenting, formally reviewing, and securing the agreement of stakeholders. The baseline provides a starting point for tracking changes to components, code, and settings for traceability and provenance.","How is a baseline configuration of the information system and development environment initialized to provide a starting point for tracking changes to components, code, and/or settings for traceability and provenance?"
"E.3.5","Baseline configuration","Provide the starting point for tracking changes to components, code, and settings throughout the SDLC","Establish a baseline configuration of the information system and the development environment, including documenting, formally reviewing, and securing the agreement of stakeholders. The baseline provides a starting point for tracking changes to components, code, and settings for traceability and provenance.","Who sets the baseline?"
"E.3.6","Monitor changes to configuration settings","Prevent the tapering of information systems and networks through the monitoring of changes to configuration settings.","Monitor and audit configuration settings and change controls within the information systems and networks throughout the SDLC. Changes should be tested and approved before being implemented. Configuration settings should be monitored so designated employees can be alerted when a change has occurred.","What kind of monitoring and auditing of changes to configuration settings is in place?"
"E.3.6","Monitor changes to configuration settings","Prevent the tapering of information systems and networks through the monitoring of changes to configuration settings.","Monitor and audit configuration settings and change controls within the information systems and networks throughout the SDLC. Changes should be tested and approved before being implemented. Configuration settings should be monitored so designated employees can be alerted when a change has occurred.","What designated employees are alerted when an unauthorized change occurs?"
"E.3.7","Boundary protection","Monitors and controls communications at the external boundary of the system and at key internal boundaries within the system.","The enterprise should consider the trust boundaries and provide separation and isolation of development, test, and security assessment tools and external networks or information systems. The connections should only be through managed interfaces consisting of boundary protection devices arranged in accordance with an organizational security architecture.","How are development, test, and security assessment tools and operational environments separated and isolated from external networks or information systems and each other, as appropriate considering trust boundaries?"
"E.3.7","Boundary protection","Monitors and controls communications at the external boundary of the system and at key internal boundaries within the system.","The enterprise should consider the trust boundaries and provide separation and isolation of development, test, and security assessment tools and external networks or information systems. The connections should only be through managed interfaces consisting of boundary protection devices arranged in accordance with an organizational security architecture.","How are trust boundaries considered, and how is the separation/isolation implemented?"
"E.3.7","Boundary protection","Monitors and controls communications at the external boundary of the system and at key internal boundaries within the system.","The enterprise should consider the trust boundaries and provide separation and isolation of development, test, and security assessment tools and external networks or information systems. The connections should only be through managed interfaces consisting of boundary protection devices arranged in accordance with an organizational security architecture.","How is malicious behavior detection implemented and managed?"
"E.3.8","Key rotation","Limit the impact if a key is compromised.","Have a key rotation policy to ensure that compromised keys will cease to be usable after a certain period. Replace and revoke a private key immediately if it is known to have been compromised to shut off access.","What is your key rotation policy?"
"E.3.9","Ephemeral credentials","Reduce the number of potential entry points for a hacker, as well as the attack surface.","As an alternative to passwords, ephemeral credentials are randomly generated, short-lived access credentials that exist only for one session to authenticate and authorize privileged connections. These credentials are automatically issued as needed, so users do not have to input credentials when connecting and enable fine-grained permissions and automation of provisioning access tokens.","Describe your approach to access management for machines and services such as CI/CD pipeline agents, e.g. do you use short-lived tokens."
"E.3.9","Ephemeral credentials","Reduce the number of potential entry points for a hacker, as well as the attack surface.","As an alternative to passwords, ephemeral credentials are randomly generated, short-lived access credentials that exist only for one session to authenticate and authorize privileged connections. These credentials are automatically issued as needed, so users do not have to input credentials when connecting and enable fine-grained permissions and automation of provisioning access tokens.","Who uses these tokens and for what types of systems?"
"E.3.10","Establish a root of trust","Provide the foundation for secure operations of a computing system","Roots of trust (RoT) are highly-reliable hardware, firmware, and software components that perform specific, critical security functions, such as storing the keys used for cryptographic functions and enabling a secure boot process. Many RoT are implemented in hardware so that malware cannot tamper with the functions they provide. The RoT is established from an offline source.","Describe your root of trust for performing specific, critical security functions such as storing keys for cryptographic functions or enabling secure boot. How are these implemented?"
"D.1.1","Vulnerability analysis","Plan the resolution of discovered vulnerabilities","Enter discovered vulnerabilities into a defect management system. Analyze each vulnerability to gather sufficient information to plan its remediation. Plan a risk response and prioritization, such as by estimating the probability of exploitation and the impact if it is exploited.","How are discovered vulnerabilities recorded and triaged?"
"D.1.1","Vulnerability analysis","Plan the resolution of discovered vulnerabilities","Enter discovered vulnerabilities into a defect management system. Analyze each vulnerability to gather sufficient information to plan its remediation. Plan a risk response and prioritization, such as by estimating the probability of exploitation and the impact if it is exploited.","How are the vulnerabilities prioritized for remediation?"
"D.1.1","Vulnerability analysis","Plan the resolution of discovered vulnerabilities","Enter discovered vulnerabilities into a defect management system. Analyze each vulnerability to gather sufficient information to plan its remediation. Plan a risk response and prioritization, such as by estimating the probability of exploitation and the impact if it is exploited.","What mechanisms are used for prioritization, e.g. is a severity rating, such as CVSS, used to aid prioritization?"
"D.1.1","Vulnerability analysis","Plan the resolution of discovered vulnerabilities","Enter discovered vulnerabilities into a defect management system. Analyze each vulnerability to gather sufficient information to plan its remediation. Plan a risk response and prioritization, such as by estimating the probability of exploitation and the impact if it is exploited.","Is the access control to vulnerability information more restrictive than plain bug tracker defects?"
"D.1.2","Risk-based vulnerability remediation","Remediate vulnerabilities based upon a risk-based prioritization","Make risk-based decisions on whether to remediate a vulnerability or if the risk will be addressed another way (e.g. acceptance, temporary remediation, deferred remediation). Prioritize actions that will be taken. Deliver remediations via an automated and trusted delivery mechanism.","Tell me about your process for making decisions on which vulnerabilities should be remediated?"
"D.1.2","Risk-based vulnerability remediation","Remediate vulnerabilities based upon a risk-based prioritization","Make risk-based decisions on whether to remediate a vulnerability or if the risk will be addressed another way (e.g. acceptance, temporary remediation, deferred remediation). Prioritize actions that will be taken. Deliver remediations via an automated and trusted delivery mechanism.","What is your process for responding to reported incidents quickly?"
"D.1.2","Risk-based vulnerability remediation","Remediate vulnerabilities based upon a risk-based prioritization","Make risk-based decisions on whether to remediate a vulnerability or if the risk will be addressed another way (e.g. acceptance, temporary remediation, deferred remediation). Prioritize actions that will be taken. Deliver remediations via an automated and trusted delivery mechanism.","Do you have a policy that high-priority vulnerabilities can prevent the shipment of the product?"
"D.1.3","Vulnerability disclosure","Aid organizations in responding to vulnerabilities to reduce the window of opportunity for attackers","Have a policy that invokes vulnerability disclosure and remediation, and organizational response. Implement the roles, responsibilities, and processes needed to support that policy, including a Product Security Incident Response Team (PSIRT) to handle responses to vulnerability reports and incidents. The disclosure program will require insight from internal stakeholders, such as legal, marketing, and public relations.","What is your process for addressing vulnerability disclosure and remediation with roles, responsibilities, and processes in place?"
"D.1.3","Vulnerability disclosure","Aid organizations in responding to vulnerabilities to reduce the window of opportunity for attackers","Have a policy that invokes vulnerability disclosure and remediation, and organizational response. Implement the roles, responsibilities, and processes needed to support that policy, including a Product Security Incident Response Team (PSIRT) to handle responses to vulnerability reports and incidents. The disclosure program will require insight from internal stakeholders, such as legal, marketing, and public relations.","How do you develop and release security advisories to your software acquirers?"
"D.1.3","Vulnerability disclosure","Aid organizations in responding to vulnerabilities to reduce the window of opportunity for attackers","Have a policy that invokes vulnerability disclosure and remediation, and organizational response. Implement the roles, responsibilities, and processes needed to support that policy, including a Product Security Incident Response Team (PSIRT) to handle responses to vulnerability reports and incidents. The disclosure program will require insight from internal stakeholders, such as legal, marketing, and public relations.","How do you publish a security policy (e.g. via a security.md file) to inform users about a vulnerability and how to report it?"
"D.1.3","Vulnerability disclosure","Aid organizations in responding to vulnerabilities to reduce the window of opportunity for attackers","Have a policy that invokes vulnerability disclosure and remediation, and organizational response. Implement the roles, responsibilities, and processes needed to support that policy, including a Product Security Incident Response Team (PSIRT) to handle responses to vulnerability reports and incidents. The disclosure program will require insight from internal stakeholders, such as legal, marketing, and public relations.","How do users know how to report vulnerabilities?"
"D.1.3","Vulnerability disclosure","Aid organizations in responding to vulnerabilities to reduce the window of opportunity for attackers","Have a policy that invokes vulnerability disclosure and remediation, and organizational response. Implement the roles, responsibilities, and processes needed to support that policy, including a Product Security Incident Response Team (PSIRT) to handle responses to vulnerability reports and incidents. The disclosure program will require insight from internal stakeholders, such as legal, marketing, and public relations.","Who handles PSIRT?"
"D.1.4","Vulnerability eradication","Proactively eradicate classes of vulnerabilities.","Review the software for similar vulnerabilities to eradicate a class of vulnerabilities, not just the instance originally discovered. Proactively fix a class of vulnerabilities rather than waiting for the discovery of each vulnerability through automation, testing, or an external incident. Automation and custom rules in vulnerability discovery tools or compilers can be used. Patterns of remediation efforts should provide feedback into the secure SDLC.","Describe the team's process of proactively eradicating or reducing a whole class of vulnerabilities based upon previously-identified vulnerabilities or incidents?"
"D.1.4","Vulnerability eradication","Proactively eradicate classes of vulnerabilities.","Review the software for similar vulnerabilities to eradicate a class of vulnerabilities, not just the instance originally discovered. Proactively fix a class of vulnerabilities rather than waiting for the discovery of each vulnerability through automation, testing, or an external incident. Automation and custom rules in vulnerability discovery tools or compilers can be used. Patterns of remediation efforts should provide feedback into the secure SDLC.","How are these patterns folded back into the SDLC?"
"D.1.6","Root cause analysis","Reduce the frequency of vulnerabilities in the future","Analyze vulnerabilities discovered throughout the process and in production to determine their root cause for being injected and not discovered earlier before production. Incident response feedback should be fed back to developers and be considered when evolving the SDLC. Record lessons learned. Identify patterns, such as security controls in the SDLC needing to be followed. Discuss and disseminate these patterns to developers. Guide process correction if the current process is not being followed.","How do you analyze identified vulnerabilities to determine their root cause, including how the vulnerability was injected and, perhaps, how it escaped vulnerability detection efforts and made it into production?"
"D.1.6","Root cause analysis","Reduce the frequency of vulnerabilities in the future","Analyze vulnerabilities discovered throughout the process and in production to determine their root cause for being injected and not discovered earlier before production. Incident response feedback should be fed back to developers and be considered when evolving the SDLC. Record lessons learned. Identify patterns, such as security controls in the SDLC needing to be followed. Discuss and disseminate these patterns to developers. Guide process correction if the current process is not being followed.","How do you communicate trends to developers? How can trends identified in root cause be factored into your SDLC process?"
"D.2.1","System monitoring","Detect runtime product anomalies","Continuously monitor the running system to gather information for risk decisions, criticality analysis, vulnerability and threat analysis, incident response, policy non-compliance, and insider threat detection, including boundary protection, supply chain components, and supply chain information flow.","How are running systems continuously monitored to gather information for risk decisions, criticality analysis, vulnerability and threat analysis, incident response, and insider threat, including boundary protections of supply chain components and supply chain information flow?"
"D.2.1","System monitoring","Detect runtime product anomalies","Continuously monitor the running system to gather information for risk decisions, criticality analysis, vulnerability and threat analysis, incident response, policy non-compliance, and insider threat detection, including boundary protection, supply chain components, and supply chain information flow.","What is the process when an intrusion or violation is detected? Is there a QoS target?"
"D.2.2","Build process monitoring","Detect intruders in the build infrastructure","Do you monitor the build chain for unauthorized access and modifications? Have you completed an attack surface investigation of your build environment? What kinds of actions do you take to narrow the attack vectors?","How do you monitor the build chain for unauthorized access and modifications?"
"D.2.2","Build process monitoring","Detect intruders in the build infrastructure","Do you monitor the build chain for unauthorized access and modifications? Have you completed an attack surface investigation of your build environment? What kinds of actions do you take to narrow the attack vectors?","How recently have you completed an attack surface investigation of your build environment?"
